ASSOCIATE TRANSPORTATION PLANNER|Permanent Fulltime|Department of Transportation|Yuba County|1/11/2024|6908.0|8651.0
ATTORNEY III|Limited Term Fulltime|Department of Managed Health Care|Sacramento County|1/11/2024|10536.0|13526.0
ATTORNEY III|Permanent Fulltime|Franchise Tax Board|United States|1/11/2024|10536.0|13526.0
ATTORNEY III|Permanent Intermittent|California Civil Rights Department|United States|1/11/2024|10536.0|13526.0
ATTORNEY IV|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|1/11/2024|11644.0|14954.0
ATTORNEY IV|Permanent Fulltime|Department of Education|Sacramento County|1/11/2024|11644.0|14954.0
ATTORNEY IV|Permanent Fulltime|CA Transportation Commission|Sacramento County|1/11/2024|11644.0|14954.0
AUTOMOBILE MECHANIC (CORRECTIONAL FACILITIES)|Permanent Fulltime|Ca State Prison, Corcoran|Kings County|1/11/2024|4833.0|5563.0
BATTALION CHIEF|Permanent Fulltime|Department of Forestry & Fire Protection|Modoc County|1/11/2024|5739.0|7447.0
BOOKBINDER II|Limited Term Fulltime|California Highway Patrol|Sacramento County|1/11/2024|4551.0|4686.0
BUSINESS SERVICE ASSISTANT (SPECIALIST)|Permanent Fulltime|Department of Justice|San Francisco County|1/11/2024|3353.0|5130.0
C. E. A.|Non-Tenured Fulltime|Department of Social Services|United States|1/11/2024|9471.0|11463.0
CALTRANS LANDSCAPE MAINTENANCE LEADWORKER|Permanent Fulltime|Department of Transportation|San Diego County|1/11/2024|4970.0|6251.0
CALTRANS MAINTENANCE AREA SUPERINTENDENT|Permanent Fulltime|Department of Transportation|Yuba County|1/11/2024|6820.0|8465.0
CAPTAIN, ADULT INSTITUTION|Limited Term Fulltime|North Kern State Prison|Kern County|1/11/2024|11819.0|13526.0
CAPTAIN, ADULT INSTITUTION|Permanent Fulltime|North Kern State Prison|Kern County|1/11/2024|11819.0|13526.0
CERTIFIED NURSING ASSISTANT|Limited Term Fulltime|California Correctional Health Care Services|San Bernardino County|1/11/2024|3196.0|4002.0
CERTIFIED NURSING ASSISTANT|Permanent Fulltime|California Correctional Health Care Services|Monterey County|1/11/2024|3196.0|4002.0
CERTIFIED NURSING ASSISTANT|Limited Term Fulltime|California Correctional Health Care Services|Monterey County|1/11/2024|3196.0|4002.0
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Monterey County|1/11/2024|18.44|23.09
CERTIFIED NURSING ASSISTANT|Permanent Part-time|California Correctional Health Care Services|Monterey County|1/11/2024|1917.6|2401.2
CERTIFIED NURSING ASSISTANT|Permanent Part-time|California Correctional Health Care Services|Monterey County|1/11/2024|2556.8|3201.6
CHIEF ENGINEER I (CORRECTIONAL FACILITY)|Limited Term Fulltime|Calipatria State Prison|Imperial County|1/11/2024|7849.0|8309.0
CHIEF PHYSICIAN AND SURGEON, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Tuolumne County|1/11/2024|24298.0|28643.0
COMMUNITY PROGRAM SPECIALIST II|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|1/11/2024|5684.0|7114.0
COMMUNITY PROGRAM SPECIALIST II|Permanent Fulltime|Department of Developmental Services - Headquarters|Orange County|1/11/2024|5684.0|7114.0
COMMUNITY PROGRAM SPECIALIST III|Permanent Fulltime|Department of Developmental Services - Headquarters|Orange County|1/11/2024|6760.0|8398.0
COMMUNITY PROGRAM SPECIALIST III|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|1/11/2024|6760.0|8398.0
CORRECTIONAL LIEUTENANT|Permanent Fulltime|Department of Corrections & Rehabilitation|Kern County|1/11/2024|8664.0|10903.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|San Luis Obispo County|1/11/2024|4322.0|5316.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Correctional Health Care Services|Solano County|1/11/2024|4322.0|5316.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Riverside County|1/11/2024|3135.0|3924.0
CUSTODIAN SUPERVISOR I|Permanent Fulltime|Department of General Services|Sacramento County|1/11/2024|3557.0|4457.0
CUSTODIAN SUPERVISOR I|Permanent Fulltime|Department of General Services|Sacramento County|1/11/2024|3557.0|4457.0
CUSTODIAN SUPERVISOR I|Limited Term Fulltime|Prison Industry Authority|San Bernardino County|1/11/2024|3557.0|4457.0
CUSTODIAN SUPERVISOR I|Limited Term Fulltime|Prison Industry Authority|Monterey County|1/11/2024|3557.0|4457.0
DENTIST, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Los Angeles County|1/11/2024|19059.0|30190.0
DISABILITY INSURANCE PROGRAM MANAGER I|Permanent Fulltime|Employment Development Department|Sacramento County|1/11/2024|6150.0|7701.0
DISABILITY INSURANCE SPECIALIST I|Permanent Fulltime|Employment Development Department|Fresno County|1/11/2024|4308.0|6485.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|1/11/2024|7764.0|9718.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|1/11/2024|7764.0|9718.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|1/11/2024|7538.0|9435.0
ELECTRIC GENERATION SYSTEM SPECIALIST I|Permanent Fulltime|California Energy Commission|Sacramento County|1/11/2024|8550.0|10579.0
EMPLOYMENT PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Los Angeles County|1/11/2024|3822.0|5948.0
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Water Resources|Yolo County|1/11/2024|17.21|20.43
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of Water Resources|Sacramento County|1/11/2024|4651.0|8238.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of Water Resources|Sacramento County|1/11/2024|4651.0|8238.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Department of Water Resources|Sacramento County|1/11/2024|8130.0|10893.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|Department of Motor Vehicles|Sacramento County|1/11/2024|8961.0|12009.0
INSPECTOR, BOARD OF PHARMACY|Permanent Fulltime|Department of Consumer Affairs|United States|1/11/2024|8183.0|10736.0
OFFICE SERVICES SUPERVISOR (GENERAL)                   |Permanent Fulltime|California Medical Facility|Solano County|1/11/2024|3543.0|4441.0
STAFF SERVICES ANALYST|Limited Term Fulltime|Department of Transportation|Sacramento County|1/11/2024|3640.0|5916.0
STAFF SERVICES ANALYST|Permanent Intermittent|Department of Water Resources|Contra Costa County|1/11/2024|3640.0|5916.0
TAX AUDITOR, BOARD OF EQUALIZATION|Permanent Fulltime|CA Department of Tax and Fee Administration|Cook County|1/11/2024|4425.0|7194.0
ACCOUNTANT I (SPECIALIST)|Permanent Fulltime|Employment Development Department|Sacramento County|1/10/2024|3708.0|4641.0
ACCOUNTANT I (SPECIALIST)|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|1/10/2024|3708.0|4641.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|1/10/2024|4187.0|4992.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Department of Forestry & Fire Protection|Yolo County|1/10/2024|4187.0|4992.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Public Utilities Commission|Sacramento County|1/10/2024|4187.0|4992.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Public Utilities Commission|San Francisco County|1/10/2024|4187.0|4992.0
AIR RESOURCES SUPERVISOR I|Limited Term Fulltime|State Air Resources Board|Sacramento County|1/10/2024|10886.0|13625.0
ASSISTANT CHIEF|Permanent Fulltime|Department of Forestry & Fire Protection|United States|1/10/2024|8615.0|11146.0
ASSOCIATE CONSTRUCTION ANALYST|Permanent Fulltime|Department of General Services|Yolo County|1/10/2024|8697.0|12570.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Transportation|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Conservation|Sacramento County|1/10/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Conservation|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Public Health|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/10/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Natural Resources Agency|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Transportation|Sacramento County|1/10/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|United States|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|California Highway Patrol|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Transportation|Alameda County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of General Services|Yolo County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Motor Vehicles|Sacramento County|1/10/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Covered California|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|Department of Forestry & Fire Protection|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Corrections & Rehabilitation|Los Angeles County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Highway Patrol|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|CA Department of Tax and Fee Administration|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Corrections & Rehabilitation|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Industrial Relations|Sacramento County|1/10/2024|5518.0|6907.0
ASSOCIATE MANAGEMENT AUDITOR|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/10/2024|6082.0|7998.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Department of Human Resources|Sacramento County|1/10/2024|5855.0|7329.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE PERSONNEL ANALYST|Limited Term Fulltime|Department of Public Health|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE PERSONNEL ANALYST|Retired Annuitant|California Governor's Office of Emergency Services|Sacramento County|1/10/2024|5684.0|7114.0
ASSOCIATE TELECOMMUNICATIONS ENGINEER|Permanent Fulltime|Public Employees Retirement System|Sacramento County|1/10/2024|9244.0|11567.0
ATTORNEY|Permanent Fulltime|Department of Toxic Substances Control|Sacramento County|1/10/2024|7506.0|11173.0
ATTORNEY III|Permanent Intermittent|California Civil Rights Department|United States|1/10/2024|10536.0|13526.0
ATTORNEY III|Permanent Fulltime|Department of Transportation|Sacramento County|1/10/2024|10536.0|13526.0
ATTORNEY III|Permanent Fulltime|Department of Transportation|Sacramento County|1/10/2024|10536.0|13526.0
ATTORNEY IV|Permanent Fulltime|Department of Fish and Wildlife|Sacramento County|1/10/2024|11644.0|14954.0
CALTRANS EQUIPMENT OPERATOR I|Permanent Intermittent|Department of Transportation|Fresno County|1/10/2024|4438.0|5331.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Santa Barbara County|1/10/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Kern County|1/10/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Kern County|1/10/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Intermittent|Department of Transportation|Fresno County|1/10/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Intermittent|Department of Transportation|Fresno County|1/10/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Fresno County|1/10/2024|4741.0|5720.0
CALTRANS HIGHWAY MAINTENANCE LEADWORKER|Permanent Fulltime|Department of Transportation|Siskiyou County|1/10/2024|4970.0|6251.0
CALTRANS HIGHWAY MAINTENANCE WORKER|Permanent Fulltime|Department of Transportation|Tulare County|1/10/2024|3983.0|4541.0
CALTRANS HIGHWAY MAINTENANCE WORKER|Permanent Intermittent|Department of Transportation|El Dorado County|1/10/2024|3983.0|4541.0
CALTRANS HIGHWAY MAINTENANCE WORKER|Permanent Intermittent|Department of Transportation|Mono County|1/10/2024|3983.0|4541.0
CALTRANS LANDSCAPE MAINTENANCE WORKER|Permanent Fulltime|Department of Transportation|Shasta County|1/10/2024|3983.0|4541.0
CERTIFIED NURSING ASSISTANT|Permanent Fulltime|California Correctional Health Care Services|Los Angeles County|1/10/2024|3643.0|4562.0
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Monterey County|1/10/2024|18.87|26.31
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|Del Norte County|1/10/2024|21.01|26.31
CHIEF ENGINEER I (CORRECTIONAL FACILITY)|Permanent Fulltime|R J Donovan Correctional Facility|San Diego County|1/10/2024|7849.0|8309.0
CHIEF PHYSICIAN AND SURGEON, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Solano County|1/10/2024|24298.0|28643.0
CHIEF PSYCHIATRIST, CORRECTIONAL AND REHAB SERVICES (SAFETY)|Permanent Fulltime|California Correctional Health Care Services|San Bernardino County|1/10/2024|26961.0|33417.0
CLINICAL SOCIAL WORKER (HEALTH FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Sacramento County|1/10/2024|6765.0|9535.0
CLINICAL SOCIAL WORKER (HEALTH/CORRECTIONAL FACILITY) - SAFETY|Permanent Fulltime|Department of State Hospitals|Fresno County|1/10/2024|6765.0|9535.0
CONSERVANCY PROJECT DEVELOPMENT ANALYST II|Permanent Fulltime|State Coastal Conservancy|United States|1/10/2024|5793.0|7256.0
CONSULTING PSYCHOLOGIST|Permanent Fulltime|Department of State Hospitals|Sacramento County|1/10/2024|11275.0|13536.0
CORRECTIONAL CASE RECORDS SUPERVISOR|Permanent Fulltime|Department of Corrections & Rehabilitation|Sacramento County|1/10/2024|5949.0|7368.0
CORRECTIONAL PLANT MANAGER II, DEPT OF CORRECTIONS|Permanent Fulltime|Folsom State Prison|Sacramento County|1/10/2024|8066.0|10022.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Fulltime|California Medical Facility|Solano County|1/10/2024|4322.0|5316.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Fresno County|1/10/2024|4116.0|5063.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|Fresno County|1/10/2024|823.2|1012.6
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Part-time|California Correctional Health Care Services|San Luis Obispo County|1/10/2024|1728.8|2126.4
CRIME ANALYST I|Permanent Fulltime|Department of Justice|Alameda County|1/10/2024|3829.0|5994.0
CRIME ANALYST II|Permanent Fulltime|Department of Justice|Sacramento County|1/10/2024|4987.0|6441.0
CUSTODIAN I|Permanent Intermittent|Prison Industry Authority|Amador County|1/10/2024|18.09|22.64
CUSTODIAN II|Limited Term Fulltime|Prison Industry Authority|Riverside County|1/10/2024|3291.0|4120.0
CUSTODIAN SUPERVISOR I|Limited Term Fulltime|Prison Industry Authority|Madera County|1/10/2024|3557.0|4457.0
CUSTODIAN SUPERVISOR I|Permanent Fulltime|Prison Industry Authority|Madera County|1/10/2024|3557.0|4457.0
DENTAL ASSISTANT, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|1/10/2024|3800.0|7029.0
DEPUTY MANAGER I, DISTRICT AGRICULTURAL ASSOCIATION|Permanent Fulltime|CDFA - 31st District Ag Assoc|Ventura County|1/10/2024|5589.0|6944.0
DIRECT CONSTRUCTION SUPERVISOR I|Permanent Fulltime|Department of Veterans Affairs|Napa County|1/10/2024|7675.0|9610.0
DISABILITY INSURANCE PROGRAM REPRESENTATIVE|Permanent Fulltime|Employment Development Department|Fresno County|1/10/2024|3822.0|5948.0
EDUCATION FISCAL SERVICES CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|1/10/2024|7764.0|9718.0
EDUCATION PROGRAMS CONSULTANT|Permanent Fulltime|Department of Education|Sacramento County|1/10/2024|7538.0|9435.0
ELECTRIC GENERATION SYSTEM SPECIALIST I|Permanent Fulltime|California Energy Commission|Sacramento County|1/10/2024|8550.0|10579.0
ELECTRICIAN II|Permanent Fulltime|Department of General Services|Yolo County|1/10/2024|5786.0|7322.0
ELECTRICIAN II (CORRECTIONAL FACILITY)|Permanent Fulltime|California Medical Facility|Solano County|1/10/2024|6348.0|7322.0
EMPLOYMENT PROGRAM MANAGER I|Permanent Fulltime|Employment Development Department|Santa Cruz County|1/10/2024|5686.0|7120.0
CHIEF OF UTILITY OPERATIONS, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|15257.0|17327.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|6175.0|11567.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|6175.0|11567.0
ENGINEER, WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|6175.0|11567.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Water Resources|Yolo County|1/9/2024|4145.0|7926.0
GROUNDSKEEPER (CORRECTIONAL FACILITY)|Permanent Fulltime|California Institution for Men|San Bernardino County|1/9/2024|4022.0|4813.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|California Correctional Health Care Services|Solano County|1/9/2024|6243.0|7815.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|8961.0|12009.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Water Resources|Sacramento County|1/9/2024|3609.0|4518.0
OPTOMETRIST, CORRECTIONAL FACILITY|Limited Term Part-time|California Correctional Health Care Services|San Joaquin County|1/9/2024|3686.0|4887.0
REGISTERED DIETITIAN, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|San Joaquin County|1/9/2024|6421.0|8522.0
REGISTERED DIETITIAN, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Solano County|1/9/2024|6421.0|8522.0
